#
#   Point Grey Flea2  -  FL2-14S3C 
#
#   Red spectral response curve
#
#   quantity    power->electrical

[Control]
Xpx	Ypx	X	Y
126	695	199	0
349	695	424	0
571	695	650	0
795	695	875	0
126	539	199	0.28
349	539	424	0.28
571	539	650	0.28
795	539	875	0.28
126	383	199	0.55
349	383	424	0.55
571	383	650	0.55
795	383	875	0.55
126	226	199	0.83
349	226	424	0.83
571	226	650	0.83
795	226	875	0.83
126	71	199	1.10
349	71	424	1.10
571	71	650	1.10
795	71	875	1.10



[Red]
300	695
315	693
324	684
334	682
349	687
374	690
382	690
401	689
424	688
433	684
442	677
452	663
463	668
472	682
482	684
492	661
493	640
498	580
501	541
505	444
509	359
512	287
520	215
522	199
532	183
543	193
550	204
562	214
574	246
580	259
590	285
594	320
602	402
606	470
609	513
612	547
617	597
621	634
628	661
631	671
641	683
663	692
680	693
695	695
710	695
745	695
795	695



[Green]
300	695
312	693
319	685
325	677
333	666
346	655
354	646
366	626
372	615
383	587
391	541
399	491
403	464
412	437
422	395
426	359
429	332
436	274
440	238
445	202
452	156
462	141
472	163
479	202
487	248
492	274
497	308
502	343
521	520
532	611
541	651
551	671
561	678
570	683
581	684
601	678
611	681
631	690
649	694
672	694
710	695
732	695
795	695



[Blue]
300	695
305	694
313	689
318	656
322	624
325	591
328	551
331	520
334	484
340	437
344	397
346	384
351	341
357	288
362	248
365	226
370	187
374	161
382	129
393	129
403	150
409	192
414	225
419	268
423	300
426	334
431	388
436	445
440	494
446	547
452	606
459	642
463	656
473	683
481	692
489	693
510	694
578	694
642	694
660	694
680	694
700	694
706	694
719	690
727	694
750	694
775	694
795	694









